path	line	category	match	text
Program/src/cards/m13.c	937	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_SWAMP));"
Program/src/cards/m13.c	938	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_SWAMP);
Program/src/cards/m13.c	946	todo-fixme	hack	int amount = basiclandtypes_controlled[player][get_hacked_color(player, card, COLOR_BLACK)];
Program/src/cards/m13.c	990	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_SWAMP));"
Program/src/cards/m13.c	991	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_SWAMP);
Program/src/cards/m13.c	1036	todo-fixme	hack	return boost_creature_type(player, card, event, SUBTYPE_MERFOLK, 1, 1, get_hacked_walk(player, card, KEYWORD_ISLANDWALK), BCT_CONTROLLER_ONLY);
Program/src/cards/m13.c	1208	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_FOREST));"
Program/src/cards/m13.c	1209	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/m14.c	12	todo-fixme	hack	specific_cip(player, card, event, player, 2, TYPE_LAND, 0, get_hacked_subtype(player, card, land_type), 0, 0, 0, 0, 0, -1, 0))
Program/src/cards/m14.c	481	todo-fixme	unused	static const char* nice_to_tap(int unused, int player, int card){
Program/src/cards/m14.c	486	todo-fixme	unused	"return ""unused, AI only"";"
Program/src/cards/m14.c	1162	todo-fixme	hack	td.required_subtype = get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN);
Program/src/cards/m14.c	1164	todo-fixme	hack	"return generic_animating_aura(player, card, event, &td, get_hacked_land_text(player, card, ""Select target %s."", SUBTYPE_MOUNTAIN), 7, 7, 0, SP_KEYWORD_HASTE);"
Program/src/cards/m15.c	1040	todo-fixme	hack	token.key_plus = get_hacked_walk(player, card, KEYWORD_ISLANDWALK);
Program/src/cards/m15.c	1156	todo-fixme	hack	token.key_plus = get_hacked_walk(player, card, KEYWORD_ISLANDWALK);
Program/src/cards/m15.c	2190	todo-fixme	hack	int card_ob_nixilis_unshackled(int player, int card, event_t event){
Program/src/cards/m15.c	2192	todo-fixme	hack	Ob Nixilis, Unshackled |4|B|B
Program/src/cards/m15.c	2196	todo-fixme	hack	Whenever another creature dies, put at +1/+1 counter on Ob Nixilis, Unshackled.
Program/src/cards/m15.c	3406	todo-fixme	unused	static int test_is_nonland(int iid, int unused1, int unused2, int unused3)
Program/src/cards/m15.c	3519	todo-fixme	hack	event_result += count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_FOREST));
Program/src/cards/m15.c	3543	todo-fixme	hack	event_result += count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_FOREST));
Program/src/cards/mercadian_masques.c	1945	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_FOREST));"
Program/src/cards/mercadian_masques.c	1946	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/mercadian_masques.c	2021	todo-fixme	hack	return boost_creature_type(player, card, event, -1, 0, 0, get_hacked_walk(player, card, KEYWORD_FORESTWALK), BCT_INCLUDE_SELF);
Program/src/cards/mercadian_masques.c	3563	todo-fixme	UNUSED	int card_toymaker(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/mirage.c	1139	todo-fixme	UNUSED	int card_celestial_dawn(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/mirage.c	1273	todo-fixme	hack	td.required_subtype = get_hacked_subtype(player, card, SUBTYPE_SWAMP);
Program/src/cards/mirage.c	1294	todo-fixme	hack	"get_hacked_land_text(player, card, ""Select target non-%s land."", SUBTYPE_SWAMP), 1, NULL);"
Program/src/cards/mirage.c	1428	todo-fixme	hack	if( manage_counterspell_linked_hacks(player, card, instance->targets[0].player, instance->targets[0].card) != KILL_REMOVE ){
Program/src/cards/mirage.c	2578	todo-fixme	hack	return card_magical_hack(player, card, event);
Program/src/cards/mirage.c	2586	todo-fixme	hack	return card_magical_hack(player, card, event);
Program/src/cards/mirage.c	3431	todo-fixme	hack	// Order is important here; get_sleighted_color_text can deal with the escaped %%, but get_hacked_land text can't.
Program/src/cards/mirage.c	3432	todo-fixme	hack	"strcpy(prompt_w, get_hacked_land_text(player, card, get_sleighted_color_text(player, card, ""%%s and %s creature"", COLOR_WHITE), SUBTYPE_PLAINS));"
Program/src/cards/mirage.c	3433	todo-fixme	hack	"strcpy(prompt_u, get_hacked_land_text(player, card, get_sleighted_color_text(player, card, ""%%s and %s creature"", COLOR_BLUE), SUBTYPE_ISLAND));"
Program/src/cards/mirage.c	3466	todo-fixme	hack	"if (pick_next_target_noload(td_land, get_hacked_land_text(player, card, ""Select target %s."","
Program/src/cards/mirage.c	4295	todo-fixme	hack	event_result += count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_FOREST));
Program/src/cards/mirage.c	4628	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/mirrodin.c	283	todo-fixme	UNUSED	int card_auriok_bladewarden(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/mirrodin.c	1425	todo-fixme	UNUSED	int card_extraplanar_lens(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/mirrodin.c	3270	todo-fixme	hack	td.required_subtype = get_hacked_subtype(player, card, SUBTYPE_ISLAND);
Program/src/cards/mirrodin.c	3278	todo-fixme	hack	int island_iid = get_internal_card_id_from_csv_id(get_hacked_subtype(player, card, CARD_ID_ISLAND));
Program/src/cards/mirrodin.c	3285	todo-fixme	hack	int island_subtype = get_hacked_subtype(player, card, SUBTYPE_ISLAND);
Program/src/cards/mirrodin.c	3311	todo-fixme	hack	// Detect new magical hacks
Program/src/cards/mirrodin.c	3313	todo-fixme	hack	get_card_instance(player, card)->info_slot = get_hacked_color(player, card, COLOR_BLUE);
Program/src/cards/mirrodin.c	3318	todo-fixme	hack	int new_hacked_color = get_hacked_color(player, card, COLOR_BLUE);
Program/src/cards/mirrodin.c	3319	todo-fixme	hack	if (new_hacked_color != instance->info_slot)
Program/src/cards/mirrodin.c	3321	todo-fixme	hack	instance->info_slot = new_hacked_color;
Program/src/cards/mirrodin.c	3324	todo-fixme	hack	int island_iid = get_internal_card_id_from_csv_id(get_hacked_subtype(player, card, CARD_ID_ISLAND));
Program/src/cards/mirrodin.c	3334	todo-fixme	hack	inst->hack_mode[i] = instance->hack_mode[i];
Program/src/cards/morningtide.c	581	todo-fixme	UNUSED	int card_fendeep_summoner(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/morningtide.c	1509	todo-fixme	hack	int card_noggin_whack(int player, int card, event_t event){
Program/src/cards/morningtide.c	1511	todo-fixme	hack	"/* Noggin Whack	|2|B|B"
Program/src/cards/nemesis.c	1621	todo-fixme	hack	"this_test2.subtype = SUBTYPE_FOREST;	// not hackable in time to matter"
Program/src/cards/nemesis.c	1760	todo-fixme	UNUSED	int card_saproling_cluster(int player, int card, event_t event ){//UNUSEDCARD
Program/src/cards/nemesis.c	2042	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a %s card."", SUBTYPE_FOREST));"
Program/src/cards/nemesis.c	2043	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/odissey.c	1299	todo-fixme	Unimplemented	// Unimplemented: Ruling 11/1/2005: If you flip over a hybrid card, you get one of either color mana, not both, for each mana symbol.
Program/src/cards/onslaught.c	25	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a or %s card."", subtype1, subtype2));"
Program/src/cards/onslaught.c	26	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, subtype1);
Program/src/cards/onslaught.c	27	todo-fixme	hack	this_test.sub2 = get_hacked_subtype(player, card, subtype2);
Program/src/cards/onslaught.c	809	todo-fixme	hack	// Wall subtype added by a hack in has_subtype(), rather than add_a_subtype(), so that it follows moved gold counters.
Program/src/cards/onslaught.c	3099	todo-fixme	UNUSED	int card_renewed_faith(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/origins.c	1404	todo-fixme	hack	int to_mill, added_color = get_global_color_hack(1-player);
Program/src/cards/origins.c	1410	todo-fixme	hack	|| (get_color_by_internal_id_no_hack(library[to_mill-2])
Program/src/cards/origins.c	1411	todo-fixme	hack	& get_color_by_internal_id_no_hack(library[to_mill-1])
Program/src/cards/origins.c	2137	todo-fixme	hack	++hack_silent_counters;
Program/src/cards/origins.c	2139	todo-fixme	hack	--hack_silent_counters;
Program/src/cards/origins.c	2280	todo-fixme	hack	// Uses the usual hack in gain_life() instead of doing things right.
Program/src/cards/origins.c	3487	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a basic %s card."", SUBTYPE_FOREST));"
Program/src/cards/origins.c	3488	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/origins.c	3592	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a basic %s card to put on the battlefield tapped."", SUBTYPE_FOREST));"
Program/src/cards/origins.c	3593	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/origins.c	3601	todo-fixme	hack	"strcpy(test.message, get_hacked_land_text(player, card, ""Select a basic %s card to put in your hand."", SUBTYPE_FOREST));"
Program/src/cards/planar_chaos.c	387	todo-fixme	hack	&& !basiclandtypes_controlled[1-player][get_hacked_color(player, card, COLOR_BLACK)])
Program/src/cards/planar_chaos.c	392	todo-fixme	hack	&& !basiclandtypes_controlled[player][get_hacked_color(player, card, COLOR_BLACK)])
Program/src/cards/planar_chaos.c	1397	todo-fixme	UNUSED	int card_firefright_mage(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/planar_chaos.c	1702	todo-fixme	hack	token.key_plus = get_hacked_walk(player, card, KEYWORD_FORESTWALK);
Program/src/cards/planar_chaos.c	2229	todo-fixme	hack	"get_hacked_land_text(player, card, ""Gain %lwalk"", SUBTYPE_ISLAND), can_walk, ai_priority_walk,"
Program/src/cards/planar_chaos.c	3296	todo-fixme	unused	static int has_the_same_pt_sum(int iid, int loword_sum_hiword_player, int unused1, int unused2){
Program/src/cards/planechase.c	408	todo-fixme	unused	static int can_legally_play_iid_reversed(int iid, int player, int unused1, int unused2){
Program/src/cards/planeshift.c	984	todo-fixme	UNUSED	int card_march_of_souls(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/portal_1_2_3k.c	348	todo-fixme	hack	int amt = (trigger_condition == TRIGGER_COMES_INTO_PLAY && event == EVENT_RESOLVE_TRIGGER) ? count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN)) : 0;
Program/src/cards/portal_1_2_3k.c	369	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_PLAINS));"
Program/src/cards/portal_1_2_3k.c	370	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_PLAINS);
Program/src/cards/portal_1_2_3k.c	639	todo-fixme	hack	if( ! sacrifice(player, card, player, 0, TYPE_LAND, 0, get_hacked_subtype(player, card, SUBTYPE_FOREST), 0, 0, 0, 0, 0, -1, 0) ){
Program/src/cards/portal_1_2_3k.c	651	todo-fixme	hack	int forest = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/portal_1_2_3k.c	713	todo-fixme	temporary	int card_temporary_truce(int player, int card, event_t event){
Program/src/cards/portal_1_2_3k.c	750	todo-fixme	hack	&& !player_sacrifices_a_hacked_land(player, card, player, SUBTYPE_ISLAND, 0))
Program/src/cards/portal_1_2_3k.c	933	todo-fixme	hack	event_result+=count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_SWAMP));
Program/src/cards/portal_1_2_3k.c	1146	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_SWAMP);
Program/src/cards/portal_1_2_3k.c	1539	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_FOREST));"
Program/src/cards/portal_1_2_3k.c	1540	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/portal_1_2_3k.c	1727	todo-fixme	UNUSED	int card_lu_su_wu_advisor(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/promo.c	488	todo-fixme	hack	++hack_silent_counters;
Program/src/cards/promo.c	490	todo-fixme	hack	--hack_silent_counters;
Program/src/cards/promo.c	869	todo-fixme	hack	++hack_silent_counters;
Program/src/cards/promo.c	871	todo-fixme	hack	--hack_silent_counters;
Program/src/cards/prophecy.c	36	todo-fixme	hack	"this_test.subtype = SUBTYPE_PLAINS;	// can't hack in time"
Program/src/cards/prophecy.c	56	todo-fixme	hack	"this_test.subtype = SUBTYPE_PLAINS;	// can't hack in time"
Program/src/cards/prophecy.c	523	todo-fixme	hack	"this_test.subtype = SUBTYPE_ISLAND;	// can't hack in time"
Program/src/cards/prophecy.c	1097	todo-fixme	hack	"this_test.subtype = SUBTYPE_FOREST;	// can't hack in time"
Program/src/cards/prophecy.c	1123	todo-fixme	hack	"this_test.subtype = SUBTYPE_FOREST;	// can't hack in time"
Program/src/cards/ravnica.c	1347	todo-fixme	UNUSED	int card_congregation_at_dawn(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/ravnica.c	1787	todo-fixme	UNUSED	int card_dogpile(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/ravnica.c	2106	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a, %s, %s, or %s card."","
Program/src/cards/ravnica.c	2108	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_SWAMP);
Program/src/cards/ravnica.c	2109	todo-fixme	hack	this_test.sub2 = get_hacked_subtype(player, card, SUBTYPE_ISLAND);
Program/src/cards/ravnica.c	2110	todo-fixme	hack	this_test.sub3 = get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN);
Program/src/cards/ravnica.c	2111	todo-fixme	hack	this_test.sub4 = get_hacked_subtype(player, card, SUBTYPE_PLAINS);
Program/src/cards/ravnica.c	4003	todo-fixme	hack	if( manage_counterspell_linked_hacks(player, card, instance->targets[0].player, instance->targets[0].card) != KILL_REMOVE ){
Program/src/cards/ravnica.c	4346	todo-fixme	UNUSED	int card_selesnya_evangel(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/rise_of_the_eldrazi.c	53	todo-fixme	hack	l3key = get_hacked_walk(player, card, l3key);
Program/src/cards/rise_of_the_eldrazi.c	66	todo-fixme	hack	l2key = get_hacked_walk(player, card, l2key);
Program/src/cards/rise_of_the_eldrazi.c	1216	todo-fixme	UNUSED	int card_survival_cache(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/rise_of_the_eldrazi.c	3874	todo-fixme	hack	"/* Tajuru Preserver	|1|G => Vanilla plus hack in sacrifices.c"
Program/src/cards/saviors_of_kamigawa.c	22	todo-fixme	hack	"if( new_pick_target(&td, get_hacked_land_text(player, card, ""Select a %s to bounce."", subtype), 0, GS_LITERAL_PROMPT) ){"
Program/src/cards/scars_of_mirrodin.c	321	todo-fixme	hack	td.required_subtype = get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN);
Program/src/cards/scars_of_mirrodin.c	328	todo-fixme	hack	int mountains = count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN));
Program/src/cards/scars_of_mirrodin.c	355	todo-fixme	hack	"if( select_target(player, card, &td, get_hacked_land_text(player, card, ""Select target %d"", SUBTYPE_MOUNTAIN), NULL) ){"
Program/src/cards/scars_of_mirrodin.c	379	todo-fixme	hack	produce_mana(player, COLOR_RED, count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN)));
Program/src/cards/scourge.c	17	todo-fixme	hack	"strcpy(this_test.message, get_hacked_land_text(-1, -1, ""Select %a card."", land_subtype1));"
Program/src/cards/scourge.c	19	todo-fixme	hack	"strcpy(this_test.message, get_hacked_land_text(-1, -1, ""Select %a or %s card."", land_subtype1, land_subtype2));"
Program/src/cards/scourge.c	44	todo-fixme	hack	"get_card_instance(player, card)->targets[5].player = 66;	// subtype hack, for Ageless Sentinels only"
Program/src/cards/scourge.c	81	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/scourge.c	1946	todo-fixme	UNUSED	int card_soul_collector(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/shadowmoor.c	3566	todo-fixme	hack	// For exile/graveyards/libraries, get_global_color_hack().
Program/src/cards/shadowmoor.c	4147	todo-fixme	UNUSED	int card_reknit(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/shadowmoor.c	4705	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a or %s card."", SUBTYPE_FOREST, SUBTYPE_PLAINS));"
Program/src/cards/shadowmoor.c	4706	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/shadowmoor.c	4707	todo-fixme	hack	test.sub2 = get_hacked_subtype(player, card, SUBTYPE_PLAINS);
Program/src/cards/shadowmoor.c	5503	todo-fixme	hack	if( can_sacrifice_as_cost(player, 1, TYPE_LAND, 0, get_hacked_subtype(player, card, SUBTYPE_FOREST), 0, 0, 0, 0, 0, -1, 0) ||
Program/src/cards/shadowmoor.c	5504	todo-fixme	hack	can_sacrifice_as_cost(player, 1, TYPE_LAND, 0, get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN), 0, 0, 0, 0, 0, -1, 0)
Program/src/cards/shadowmoor.c	5512	todo-fixme	hack	int abilities[2] = {can_sacrifice_as_cost(player, 1, TYPE_LAND, 0, get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN), 0, 0, 0, 0, 0, -1, 0),
Program/src/cards/shadowmoor.c	5513	todo-fixme	hack	can_sacrifice_as_cost(player, 1, TYPE_LAND, 0, get_hacked_subtype(player, card, SUBTYPE_FOREST), 0, 0, 0, 0, 0, -1, 0)
Program/src/cards/shadowmoor.c	5528	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a %s to sacrifice."", SUBTYPE_MOUNTAIN));"
Program/src/cards/shadowmoor.c	5546	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a %s to sacrifice."", SUBTYPE_FOREST));"
Program/src/cards/shards_of_alara.c	5	todo-fixme	unused	static int is_basic_land_by_internal_id(int iid, int unused, int unused1, int unused2){
Program/src/cards/shards_of_alara.c	44	todo-fixme	hack	"new_default_test_definition(&this_test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a basic %s, %s, or %s card."", sub1, sub2, sub3));"
Program/src/cards/shards_of_alara.c	45	todo-fixme	hack	this_test.subtype = get_hacked_subtype(player, card, sub1);
Program/src/cards/shards_of_alara.c	46	todo-fixme	hack	this_test.sub2 = get_hacked_subtype(player, card, sub2);
Program/src/cards/shards_of_alara.c	47	todo-fixme	hack	this_test.sub3 = get_hacked_subtype(player, card, sub3);
Program/src/cards/shards_of_alara.c	958	todo-fixme	UNUSED	int card_deathgreeter(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/shards_of_alara.c	2200	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a card."", SUBTYPE_PLAINS));"
Program/src/cards/shards_of_alara.c	2201	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_PLAINS);
Program/src/cards/shards_of_alara.c	2408	todo-fixme	todo	int card_mosstodon(int player, int card, event_t event){
Program/src/cards/shards_of_alara.c	2851	todo-fixme	UNUSED	int card_rakeclaw_gargantuan(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/stronghold.c	729	todo-fixme	hack	&& !basiclandtypes_controlled[1 - player][get_hacked_color(player, card, COLOR_BLUE)])
Program/src/cards/tempest.c	787	todo-fixme	hack	if( has_subtype(affected_card_controller, affected_card, get_hacked_subtype(player, card, SUBTYPE_ISLAND)) ){
Program/src/cards/tempest.c	1659	todo-fixme	hack	boost_creature_type(player, card, event, SUBTYPE_ELF, 0, 0, KEYWORD_SHROUD | get_hacked_walk(player, card, KEYWORD_FORESTWALK), 0);
Program/src/cards/tempest.c	2123	todo-fixme	hack	if( get_global_color_hack(2) ){
Program/src/cards/tempest.c	2129	todo-fixme	hack	int c1 = get_color_by_internal_id_no_hack( deck[count] );
Program/src/cards/tempest.c	2130	todo-fixme	hack	int c2 = get_color_by_internal_id_no_hack( deck[count+1] );
Program/src/cards/tempest.c	2182	todo-fixme	hack	return can_sacrifice_as_cost(player, 1, TYPE_LAND, 0, get_hacked_subtype(player, card, SUBTYPE_FOREST), 0, 0, 0, 0, 0, -1, 0);
Program/src/cards/tempest.c	2188	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a %s to sacrifice"", SUBTYPE_FOREST));"
Program/src/cards/tempest.c	2189	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/the_dark.c	91	todo-fixme	hack	event_result += count_subtype(1-player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_SWAMP));
Program/src/cards/the_dark.c	213	todo-fixme	HACK	if (!(orig_basic_land_type_flag & TARGET_TYPE_HACK_SLEIGHT_LEGACY)){
Program/src/cards/the_dark.c	214	todo-fixme	hack	orig_basic_land_type = get_hacked_subtype(player, card, orig_basic_land_type);
Program/src/cards/the_dark.c	233	todo-fixme	HACK	if (!(orig_basic_land_type_flag & TARGET_TYPE_HACK_SLEIGHT_LEGACY)){
Program/src/cards/the_dark.c	234	todo-fixme	hack	basic_land_type_to_become = get_hacked_subtype(player, card, basic_land_type_to_become);
Program/src/cards/the_dark.c	476	todo-fixme	hack	0, 0, get_hacked_walk(instance->parent_controller, instance->parent_card, KEYWORD_MOUNTAINWALK), 0);
Program/src/cards/the_dark.c	1445	todo-fixme	hack	if (!basiclandtypes_controlled[1-player][get_hacked_color(player, card, COLOR_RED)])
Program/src/cards/the_dark.c	1641	todo-fixme	hack	event_result |= get_hacked_walk(player, card, KEYWORD_FORESTWALK);
Program/src/cards/the_dark.c	1726	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select %a to sacrifice."", SUBTYPE_ISLAND));	\"
Program/src/cards/the_dark.c	1727	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_ISLAND)
Program/src/cards/the_dark.c	2000	todo-fixme	hack	td.required_abilities = get_hacked_walk(player, card, KEYWORD_ISLANDWALK);
Program/src/cards/the_dark.c	2320	todo-fixme	hack	event_result += count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_FOREST));
Program/src/cards/the_dark.c	2842	todo-fixme	hack	int walk = get_hacked_walk(player, card, KEYWORD_FORESTWALK);
Program/src/cards/the_dark.c	2869	todo-fixme	hack	"get_hacked_land_text(player, card, "" Grant %lwalk\n Remove %lwalk\n Cancel"", SUBTYPE_FOREST, SUBTYPE_FOREST), 1);"
Program/src/cards/the_dark.c	2908	todo-fixme	hack	"KEYWORD_FORESTWALK, 0));	// pump_ability_until_eot() will hack_walk it"
Program/src/cards/the_dark.c	3479	todo-fixme	hack	0, 0, get_hacked_walk(player, card, KEYWORD_ISLANDWALK), 0);
Program/src/cards/the_dark.c	3719	todo-fixme	hack	int kw = instance->info_slot == 66 ? get_hacked_walk(instance->parent_controller, instance->parent_card, KEYWORD_FORESTWALK) :
Program/src/cards/the_dark.c	3720	todo-fixme	hack	get_hacked_walk(instance->parent_controller, instance->parent_card, KEYWORD_SWAMPWALK);
Program/src/cards/theros.c	333	todo-fixme	hack	td.required_subtype = get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN);
Program/src/cards/theros.c	1344	todo-fixme	hack	if (!basiclandtypes_controlled[1-player][get_hacked_color(player, card, COLOR_BLUE)]){
Program/src/cards/theros.c	1357	todo-fixme	hack	add_a_subtype(instance->targets[0].player, instance->targets[0].card, get_hacked_subtype(player, card, SUBTYPE_ISLAND));
Program/src/cards/theros.c	2454	todo-fixme	UNUSED	int card_ordeal_of_purphoros(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/theros.c	2481	todo-fixme	hack	td.required_subtype = get_hacked_subtype(player, card, SUBTYPE_MOUNTAIN);
Program/src/cards/time_spiral.c	3319	todo-fixme	unused	static int is_instant_or_has_flash(int iid, int has_teferi, int unused1, int unused2){
Program/src/cards/time_spiral.c	4166	todo-fixme	UNUSED	int card_sage_of_epityr(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/time_spiral.c	6230	todo-fixme	hack	if (basiclandtypes_controlled[1-player][get_hacked_color(player, card, COLOR_GREEN)] > 0){
Program/src/cards/time_spiral.c	6239	todo-fixme	hack	"new_default_test_definition(&test, TYPE_LAND, get_hacked_land_text(player, card, ""Select a %s card."", SUBTYPE_FOREST));"
Program/src/cards/time_spiral.c	6240	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
Program/src/cards/torment.c	1769	todo-fixme	UNUSED	int card_petradon(int player, int card, event_t event){//UNUSEDCARD
Program/src/cards/unlimited.c	271	todo-fixme	hack	if( ! check_battlefield_for_subtype(1-player, TYPE_PERMANENT, get_hacked_subtype(player, card, subtype)) ){
Program/src/cards/unlimited.c	276	todo-fixme	hack	if( ! check_battlefield_for_subtype(player, TYPE_PERMANENT, get_hacked_subtype(player, card, subtype)) ){
Program/src/cards/unlimited.c	292	todo-fixme	hack	test.subtype = get_hacked_subtype(player, card, basic_land_type);
Program/src/cards/unlimited.c	495	todo-fixme	hack	int total = count_subtype(player, TYPE_LAND, get_hacked_subtype(player, card, SUBTYPE_FOREST));
Program/src/cards/unlimited.c	714	todo-fixme	hack	return generic_aura(player, card, event, player, 0, 0, get_hacked_walk(player, card, KEYWORD_MOUNTAINWALK), 0, 0, 0, 0);
Program/src/cards/unlimited.c	942	todo-fixme	hack	// This hack was used for the Wurm token when we had the 2000 card limit, not it's useless. This code pointer could be recycled.
Program/src/cards/unlimited.c	989	todo-fixme	hack	lt = get_hacked_subtype(instance->targets[1].player, instance->targets[1].card, SUBTYPE_SWAMP);
Program/src/cards/unlimited.c	1547	todo-fixme	hack	event_result = land_into_new_basic_land_type(event_result, get_hacked_subtype(player, card, SUBTYPE_SWAMP));
Program/src/cards/unlimited.c	1668	todo-fixme	hack	// This hack was used for the Elemental token when we had the 2000 card limit, not it's useless. This code pointer could be recycled.
Program/src/cards/unlimited.c	1830	todo-fixme	hack	event_result = land_into_new_basic_land_type(event_result, get_hacked_subtype(player, card, SUBTYPE_FOREST));
Program/src/cards/unlimited.c	1851	todo-fixme	hack	TYPE_PERMANENT, get_hacked_subtype(player, card, SUBTYPE_FOREST));
Program/src/cards/unlimited.c	1861	todo-fixme	hack	td.required_subtype = get_hacked_subtype(player, card, SUBTYPE_FOREST);
